,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_artist_tuple,Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Unnamed: 29
23,1VUcb7Ik5bYw0SzXBH9rLr,Arctic Monkeys,Live at the Royal Albert Hall,Why'd You Only Call Me When You're High? - Live,53,183680,False,0.371,0.811,4,-7.591,0,0.0577,0.175,0.00012,0.722,0.533,91.691,4,garage,"(""Why'd You Only Call Me When You're High? - Live"", 'Arctic Monkeys')",198,Why'd You Only Call Me When You're High?,Why''d You Only Call Me When You''re High?,Arctic Monkeys,2013-01-01,GBCEL1300370,3008,25.4,1687828519.0,272010,71727595,80.0,527397003.0,5344645.0,8490.0,8308615.0,45596295.0,16319566.0,69.0,14702.0,349.0,43.0,280766.0,26.0,121399211.0,37985.0,,3369366.0,0,
24,1CIlKWhwH35XcCzpofRjux,Arctic Monkeys,Why'd You Only Call Me When You're High?,Why'd You Only Call Me When You're High?,49,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,garage,"(""Why'd You Only Call Me When You're High?"", 'Arctic Monkeys')",198,Why'd You Only Call Me When You're High?,Why''d You Only Call Me When You''re High?,Arctic Monkeys,2013-01-01,GBCEL1300370,3008,25.4,1687828519.0,272010,71727595,80.0,527397003.0,5344645.0,8490.0,8308615.0,45596295.0,16319566.0,69.0,14702.0,349.0,43.0,280766.0,26.0,121399211.0,37985.0,,3369366.0,0,
25,5zDoSmh06F7kjXGIHFhQzh,Arctic Monkeys,Live at the Royal Albert Hall,Do I Wanna Know? - Live,54,281093,False,0.252,0.77,0,-7.925,1,0.0489,0.0924,2.97e-05,0.688,0.305,84.366,4,garage,"('Do I Wanna Know? - Live', 'Arctic Monkeys')",199,Do I Wanna Know?,Do I Wanna Know?,Arctic Monkeys,2013-01-01,GBCEL1300332,3432,23.3,2188592950.0,11669,2167817,46.0,1719916219.0,10641718.0,,,,276011994.0,7.0,86851.0,,11.0,5205.0,9.0,,,,,0,
26,7xmwLmkoWpghkq8jyEhtbx,Arctic Monkeys,Do I Wanna Know?,Do I Wanna Know?,54,273424,False,0.535,0.574,2,-6.865,0,0.0372,0.35,9.96e-05,0.12,0.445,84.984,4,garage,"('Do I Wanna Know?', 'Arctic Monkeys')",199,Do I Wanna Know?,Do I Wanna Know?,Arctic Monkeys,2013-01-01,GBCEL1300332,3432,23.3,2188592950.0,11669,2167817,46.0,1719916219.0,10641718.0,,,,276011994.0,7.0,86851.0,,11.0,5205.0,9.0,,,,,0,
27,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,My Everything (Deluxe),One Last Time,83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance,"('One Last Time', 'Ariana Grande')",206,One Last Time,My Everything,Ariana Grande,2014-08-21,USUM71409723,2243,30.2,1465918510.0,110953,65876311,77.0,1101895606.0,9106812.0,74689.0,39669684.0,285511671.0,484923295.0,102.0,83891.0,118.0,43.0,356866.0,13.0,263174203.0,96346.0,11323498.0,5273745.0,0,
28,44ONERBHALxftQNWq6dmyd,"Ariana Grande,Nicki Minaj",Dangerous Woman,Side To Side,76,226160,True,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,4,dance,"('Side To Side', 'Ariana Grande,Nicki Minaj')",208,Side To Side,Dangerous Woman,Ariana Grande,2016-01-04,USUM71602107,680,58.6,1427792654.0,120921,38322144,70.0,2458018861.0,14668122.0,1697927.0,69105932.0,413361240.0,1906554470.0,128.0,81758.0,116.0,180.0,930854.0,26.0,338758974.0,217054.0,,7455134.0,1,
29,76FZM38RC8XaAjJ77CVTNe,Ariana Grande,Dangerous Woman,Into You,76,244453,False,0.623,0.734,9,-5.95,1,0.107,0.0162,1.9e-06,0.145,0.372,107.853,4,dance,"('Into You', 'Ariana Grande')",209,Into You,Dangerous Woman,Ariana Grande,2016-01-04,USUM71601827,1571,37.0,1368497471.0,112014,38138998,72.0,1149519353.0,6578172.0,2584661.0,56141850.0,340034199.0,551658113.0,110.0,39299.0,117.0,36.0,233338.0,7.0,170651857.0,73877.0,,4202931.0,0,
30,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next","thank u, next",82,207320,True,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,dance,"('thank u, next', 'Ariana Grande')",211,"thank u, next","thank u, next",Ariana Grande,2018-03-11,USUM71819361,515,68.0,1878196824.0,134913,54753824,73.0,1479999649.0,20977857.0,1542901.0,119391916.0,982464070.0,919652612.0,238.0,190014.0,400.0,371.0,885834.0,87.0,263689593.0,359639.0,,26082.0,1,
31,2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,Sweetener,no tears left to cry,78,205920,False,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,dance,"('no tears left to cry', 'Ariana Grande')",212,no tears left to cry,No Tears Left To Cry,Ariana Grande,2018-04-20,USUM71805289,923,50.2,1331371819.0,100503,36840744,71.0,1426855223.0,11706422.0,698131.0,30791124.0,219920452.0,1865455236.0,143.0,180151.0,280.0,68.0,735006.0,67.0,181267091.0,95346.0,,6415036.0,0,
32,5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,Sweetener,God is a woman,80,197546,True,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,dance,"('God is a woman', 'Ariana Grande')",213,God is a woman,God is a woman,Ariana Grande,2018-07-13,USUM71808574,4527,19.6,1064927546.0,83580,36516267,70.0,120105486.0,1141821.0,545.0,258785.0,2480889.0,1209261.0,90.0,88924.0,60.0,43.0,313446.0,,134305701.0,63318.0,,2195677.0,1,
33,0Ryd8975WihbObpp5cPW1t,"Ariana Grande,Social House",boyfriend,boyfriend (with Social House),80,186106,True,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,4,dance,"('boyfriend (with Social House)', 'Ariana Grande,Social House')",216,boyfriend (with Social House),boyfriend,Ariana Grande,2019-02-08,USUG11902591,3324,23.8,809537829.0,72598,26362809,71.0,372025118.0,5569680.0,193998.0,65714726.0,449615555.0,205238924.0,60.0,4004.0,,24.0,199614.0,15.0,54140317.0,23831.0,,2626276.0,1,
34,4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"thank u, next","break up with your girlfriend, i'm bored",78,190440,True,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4,dance,"(""break up with your girlfriend, i'm bored"", 'Ariana Grande')",217,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-08-02,USUM71900409,1857,33.7,975281654.0,82431,31929703,69.0,672090558.0,7230344.0,66530.0,29856824.0,218317192.0,920848561.0,74.0,52163.0,263.0,29.0,609186.0,19.0,162544700.0,135795.0,,2386682.0,1,
35,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,Positions,34+35,81,173710,True,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,dance,"('34+35', 'Ariana Grande')",220,34+35,Positions,Ariana Grande,2020-10-30,USUM72020423,727,56.8,978617707.0,97191,40917688,70.0,722372895.0,11582120.0,254060.0,60197709.0,359903081.0,472873487.0,109.0,329936.0,514.0,29.0,259515.0,20.0,69822231.0,54449.0,,1769544.0,1,
36,5O932cZmzOZGOGZz9RHx20,"Pritam,Arijit Singh",Chhichhore,Khairiyat,75,280281,False,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,4,indian,"('Khairiyat', 'Pritam,Arijit Singh')",231,Khairiyat,Chhichhore,Arijit Singh,2019-08-31,INS181904666,1587,36.8,240571166.0,23561,8550167,65.0,1362890151.0,10543675.0,17.0,45771.0,617708.0,194856891.0,3.0,672.0,,,,8.0,,,,121166.0,0,
37,0dnDTvdUco2UbaBjUtPxNS,"Armaan Malik,Thaman S",Ala Vaikunthapurramuloo,Buttabomma - Telugu,64,198782,False,0.666,0.644,11,-8.964,0,0.145,0.753,0.000262,0.124,0.89,115.1,4,pop-film,"('Buttabomma - Telugu', 'Armaan Malik,Thaman S')",235,Buttabomma - Telugu,"Buttabomma (From ""Ala Vaikunthapurramuloo"") - Single",Armaan Malik,2019-12-24,INA091916753,2722,27.0,92120986.0,8924,2240190,56.0,981723299.0,6195434.0,,16396111.0,219466261.0,,8.0,18.0,,,,4.0,9207.0,532.0,,156960.0,0,
38,2g1KggY9PKvsoEAOaiz4xx,Ashnikko,DEMIDEVIL,Daisy,72,146523,True,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,4,electro,"('Daisy', 'Ashnikko')",246,Daisy,Daisy,Ashnikko,2020-09-07,GBAYE2000596,2543,28.1,509353753.0,87580,20339605,63.0,231541575.0,3846027.0,893392.0,124467502.0,842856226.0,1767008.0,45.0,14716.0,112.0,21.0,15708.0,3.0,18916451.0,32263.0,,2842135.0,1,
39,0AUvWawuP0ibk4SQ3sIZjk,Ashnikko,Daisy,Daisy,71,146523,True,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,4,electro,"('Daisy', 'Ashnikko')",246,Daisy,Daisy,Ashnikko,2020-09-07,GBAYE2000596,2543,28.1,509353753.0,87580,20339605,63.0,231541575.0,3846027.0,893392.0,124467502.0,842856226.0,1767008.0,45.0,14716.0,112.0,21.0,15708.0,3.0,18916451.0,32263.0,,2842135.0,1,
40,0FBQ4NrrHUbR9kus7rzrOj,Atif Aslam,YRF Top 10 - Falling in Love,Dil Diyan Gallan,64,260536,False,0.717,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.021,4,pop-film,"('Dil Diyan Gallan', 'Atif Aslam')",252,Dil Diyan Gallan,Tiger Zinda Hai (Original),Atif Aslam,2017-12-12,INY091700035,2801,26.5,204127666.0,20958,11366583,65.0,1326806818.0,7661864.0,169700.0,3586828.0,60784930.0,27572059.0,16.0,2497.0,,1.0,927.0,1.0,761.0,,,565775.0,0,
41,4ILc7H2NfGbzbrHBclNOtB,Atif Aslam,Genius (Original Motion Picture Soundtrack),Dil Meri Na Sune,62,236000,False,0.574,0.729,9,-4.2,1,0.0473,0.349,1.85e-06,0.664,0.47,163.748,4,pop-film,"('Dil Meri Na Sune', 'Atif Aslam')",253,Dil Meri Na Sune,"Dil Meri Na Sune (From ""Genius"")",Atif Aslam,2018-07-27,INT101800122,4575,19.4,52282360.0,4602,1449767,56.0,943920245.0,5347766.0,,1721.0,19935.0,24973048.0,1.0,412.0,,1.0,927.0,,,,,193590.0,0,
42,1v1oIWf2Xgh54kIWuKsDf6,AURORA,All My Demons Greeting Me As A Friend (Deluxe),Runaway,79,248826,False,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4,pop,"('Runaway', 'AURORA')",258,Runaway,Runaway,AURORA,2015-07-02,GBUM71500527,1567,37.0,884816583.0,204318,32928246,70.0,959919759.0,18300103.0,2541442.0,815869957.0,6276979194.0,208455596.0,100.0,4833.0,,39.0,188815.0,39.0,,,29247282.0,8277994.0,0,
43,7DnAm9FOTWE3cUvso43HhI,Ava Max,Heaven & Hell,Sweet but Psycho,81,187436,False,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,4,dance,"('Sweet but Psycho', 'Ava Max')",260,Sweet but Psycho,Sweet but Psycho,Ava Max,2018-08-17,USAT21802011,365,80.1,1668741024.0,174052,42966784,76.0,1254501233.0,9554049.0,5371543.0,206785018.0,2733847243.0,2008056455.0,192.0,368635.0,784.0,106.0,1172519.0,44.0,189191184.0,253101.0,44121.0,13479680.0,0,
44,1KixkQVDUHggZMU9dUobgm,Ava Max,Heaven & Hell,My Head & My Heart,78,174760,False,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,4,dance,"('My Head & My Heart', 'Ava Max')",264,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,USAT22007121,1413,39.3,518293446.0,72376,41025788,69.0,312305062.0,2892320.0,64895.0,9248105.0,76367154.0,757898181.0,159.0,303037.0,593.0,56.0,680148.0,32.0,152082416.0,17370.0,,5212093.0,0,
45,7a53HqqArd4b9NF4XAmlbI,Ava Max,Heaven & Hell,Kings & Queens,81,162398,False,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,4,dance,"('Kings & Queens', 'Ava Max')",265,Kings & Queens,Kings & Queens,Ava Max,2020-12-03,USAT21906943,440,73.4,955439608.0,130031,24897061,73.0,627987518.0,6208902.0,2483437.0,192674077.0,2036664297.0,2083362305.0,175.0,668145.0,1183.0,123.0,2128228.0,40.0,154195791.0,77421.0,,8517243.0,0,
46,19GqnCuVdOlSPHp6rHdYR2,Avicii,Live A Life You Will Remember,The Nights,58,178057,False,0.528,0.823,6,-5.294,1,0.0407,0.0202,0.0,0.217,0.686,125.992,4,edm,"('The Nights', 'Avicii')",268,The Nights,Full Circle: The Live Anthology,Avicii,2011-11-20,CH3131340464,1680,35.6,1780761618.0,306987,80839124,79.0,1147006109.0,12229051.0,3069701.0,317503477.0,3389115337.0,248385509.0,89.0,22140.0,,111.0,435291.0,28.0,66876028.0,81455.0,,12603697.0,0,
47,4lhqb6JvbHId48OUJGwymk,Avicii,True,Hey Brother,77,255093,False,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,edm,"('Hey Brother', 'Avicii')",270,Hey Brother,TRUE,Avicii,2013-01-01,CH3131340084,2663,27.3,1007623089.0,168666,43769189,72.0,936816983.0,7135806.0,82215.0,16452743.0,160676196.0,188246082.0,57.0,81281.0,28.0,51.0,151326.0,13.0,183199524.0,305146.0,,10854307.0,0,
48,3jf5303mzzJ96O8xFTcEn4,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")","Mann Bharryaa 2.0 (From ""Shershaah"")",69,266005,False,0.428,0.467,2,-4.904,1,0.0327,0.68,0.0,0.135,0.193,90.831,4,pop,"('Mann Bharryaa 2.0 (From ""Shershaah"")', 'B Praak')",287,"Mann Bharryaa 2.0 (From ""Shershaah"")","Mann Bharryaa 2.0 (From ""Shershaah"")",B Praak,2021-08-15,INS172102779,4424,19.9,149351877.0,15576,5847920,61.0,365670176.0,5075644.0,72976.0,4375481.0,60033835.0,160130930.0,10.0,170.0,,1.0,1097.0,3.0,,,,137705.0,0,
49,42ETKyApzUl8hTtytFAjen,"Baani Sandhu,Gur Sidhu",8 Parche,8 Parche,64,210000,False,0.652,0.862,8,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,4,pop,"('8 Parche', 'Baani Sandhu,Gur Sidhu')",290,8 Parche,8 Parche,Baani Sandhu,2019-12-09,FR96X1934664,1436,38.8,96829196.0,9383,1730849,58.0,1058000530.0,6138968.0,3510631.0,56260142.0,840026921.0,157188734.0,3.0,136.0,,,,4.0,,,,242965.0,0,
50,1khmgu0pveJbkbpbkyvcQv,"Bad Bunny,El Alfa",X 100PRE,La Romana,77,300579,True,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4,latino,"('La Romana', 'Bad Bunny,El Alfa')",306,La Romana,X 100PRE,Bad Bunny,2018-12-23,QM7281884731,4191,20.7,410897040.0,71655,16804911,68.0,428412819.0,3256737.0,15791.0,10068979.0,79348588.0,26238783.0,37.0,5585.0,19.0,8.0,184206.0,3.0,47439393.0,26404.0,,2764964.0,1,
51,1khmgu0pveJbkbpbkyvcQv,"Bad Bunny,El Alfa",X 100PRE,La Romana,77,300579,True,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4,latino,"('La Romana', 'Bad Bunny,El Alfa')",313,La Santa,YHLQMDLG,Bad Bunny,2020-02-29,QM4TX2030933,2361,29.3,915557792.0,96498,35375775,75.0,372427636.0,1612028.0,13000.0,8552412.0,69210381.0,36886200.0,86.0,10704.0,,25.0,403347.0,23.0,86039052.0,13906.0,,1024927.0,1,
52,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,YHLQMDLG,A Tu Merced,83,175918,False,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4,latino,"('A Tu Merced', 'Bad Bunny')",314,A Tu Merced,YHLQMDLG,Bad Bunny,2020-02-29,QM4TX2030959,2856,26.1,778269101.0,94041,20880365,70.0,357643934.0,1517496.0,80500.0,42847884.0,287886349.0,1278210.0,35.0,3929.0,,12.0,77806.0,8.0,26315157.0,4614.0,,671048.0,0,
53,3zb8S65LhiPPPH4vov8yV2,Bad Omens,THE DEATH OF PEACE OF MIND,Just Pretend,71,204676,False,0.449,0.831,5,-4.668,0,0.0835,0.00257,0.00119,0.0998,0.211,140.091,4,metalcore,"('Just Pretend', 'Bad Omens')",337,Just Pretend,THE DEATH OF PEACE OF MIND,Bad Omens,2022-02-25,USYFZ2264208,2872,26.0,209635991.0,54470,8885780,71.0,26381437.0,281014.0,161246.0,24563445.0,231239811.0,12295099.0,18.0,99987.0,102.0,3.0,29711.0,13.0,23457347.0,11141.0,1923886.0,832908.0,0,
54,1eadPrzB2P0ikQcqhKSAtv,Bad Wolves,Disobey,Zombie,66,254805,False,0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,4,metal,"('Zombie', 'Bad Wolves')",338,Zombie,Zombie,Bad Wolves,2018-01-19,USDPK1800004,3718,22.2,391235723.0,77293,8225027,6.0,133338318.0,1407929.0,104019.0,14567512.0,193481131.0,2330.0,9.0,60942.0,12.0,8.0,9221.0,33.0,300045453.0,184086.0,,5361011.0,0,
55,4686eQ81DEswHa90bcdlC9,Bailey Zimmerman,Rock and A Hard Place,Rock and A Hard Place,84,207540,False,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,country,"('Rock and A Hard Place', 'Bailey Zimmerman')",351,Rock and A Hard Place,Rock and A Hard Place,Bailey Zimmerman,2022-10-06,USWB12201797,430,74.4,412845771.0,59749,11166198,73.0,215094924.0,1522549.0,203904.0,80427947.0,777869891.0,506206031.0,37.0,325922.0,84.0,4.0,2647.0,16.0,260646662.0,39816.0,10255088.0,1315179.0,0,
56,6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,76,214147,False,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,rock,"('Pompeii', 'Bastille')",358,Pompeii,Bad Blood (The Extended Cut),Bastille,2013-01-01,GBAAA1200795,1434,38.9,1590278292.0,259895,65869505,71.0,892426661.0,6706344.0,228568.0,72385788.0,587669621.0,202778447.0,153.0,146538.0,299.0,111.0,467038.0,77.0,536880285.0,538789.0,,14002280.0,0,
57,5YLHLxoZsodDWjqSgjhBf3,Bazzi,COSMIC,Myself,68,167552,False,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,4,electro,"('Myself', 'Bazzi')",362,Myself,COSMIC,Bazzi,2018-12-04,USAT21801524,3443,23.3,279105227.0,46745,6489845,59.0,138981651.0,2563777.0,5018008.0,375872882.0,4596936089.0,21471340.0,16.0,625.0,,12.0,52562.0,3.0,37479569.0,28483.0,,2446779.0,0,
58,4a6q8CR2hzLk2plDkSxkfD,Bazzi,Soul Searching,I.F.L.Y.,74,165714,True,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4,electro,"('I.F.L.Y.', 'Bazzi')",363,I.F.L.Y.,I.F.L.Y.,Bazzi,2019-07-18,USAT21903826,4529,19.6,593718503.0,73008,13922244,65.0,229847460.0,2270041.0,460911.0,117400155.0,728210556.0,66737333.0,35.0,13279.0,,17.0,15884.0,1.0,34734201.0,19645.0,,1246464.0,1,
59,41P6Tnd8KIHqON0QIydx6a,beabadoobee,Beatopia,the perfect pair,77,177533,False,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4,indie-pop,"('the perfect pair', 'beabadoobee')",366,the perfect pair,Beatopia,beabadoobee,2022-07-15,GBK3W2202093,2936,25.7,230129740.0,56091,10688364,72.0,34590747.0,614842.0,93552.0,53961135.0,369833975.0,4625790.0,13.0,25825.0,131.0,3.0,16868.0,17.0,479950.0,1776.0,3697209.0,409448.0,0,
60,7DbdUf8aHSYoliSjO6LZv6,Beach Weather,Chit Chat,"Sex, Drugs, Etc.",90,196784,False,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4,rock,"('Sex, Drugs, Etc.', 'Beach Weather')",370,"Sex, Drugs, Etc.",Chit Chat,Beach Weather,2016-04-11,TCACS1642138,3731,22.2,818926915.0,160628,48988304,77.0,85879643.0,1119551.0,124365.0,62671433.0,478999463.0,145296.0,37.0,127903.0,278.0,36.0,344006.0,40.0,4397971.0,6056.0,9460095.0,3388780.0,0,
61,04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,74,195519,False,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,4,dance,"(""I'm a Mess"", 'Bebe Rexha')",372,I'm a Mess,I'm a Mess,Bebe Rexha,2018-06-15,USWB11800739,1987,32.3,671869078.0,64411,10816170,65.0,686180183.0,6533684.0,2114156.0,21963781.0,184425042.0,464557294.0,5.0,35003.0,31.0,25.0,125171.0,17.0,161878295.0,106663.0,,,0,
62,5e50NiIlOc2YJIftHzoehd,Becky G,MALA SANTA,MALA SANTA,65,173826,False,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,4,reggaeton,"('MALA SANTA', 'Becky G')",381,MALA SANTA,MALA SANTA,Becky G,2019-11-10,USRC11902848,4446,19.8,189969086.0,27387,6969852,54.0,474789534.0,3191466.0,778532.0,15115643.0,252838869.0,39059546.0,42.0,4856.0,108.0,13.0,66482.0,11.0,19661789.0,7367.0,,601436.0,0,
63,7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,Build a Bitch,76,122772,True,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4,alternative,"('Build a Bitch', 'Bella Poarch')",390,Build a Bitch,Build a Bitch,Bella Poarch,2021-05-14,USWB12101016,682,58.5,452542081.0,81642,21651326,63.0,575228171.0,13396525.0,3130325.0,1030644218.0,10270227664.0,673325888.0,77.0,45289.0,119.0,25.0,64858.0,23.0,33608983.0,29714.0,,2055722.0,1,
64,6cjSh516BbrNUs213jDAGm,"benny blanco,Juice WRLD",Graduation (with Juice WRLD),Graduation (with Juice WRLD),69,177847,True,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,4,electro,"('Graduation (with Juice WRLD)', 'benny blanco,Juice WRLD')",398,Graduation (with Juice WRLD),Graduation (with Juice WRLD),benny blanco,2019-08-30,USUM71916692,3869,21.7,358055646.0,63452,9753180,58.0,79428378.0,1309138.0,573069.0,62330473.0,1038829201.0,5238638.0,29.0,70.0,,6.0,38755.0,10.0,30040078.0,46674.0,28821843.0,761157.0,1,
65,5E9YnE354Ua2h05nu4lmcA,"benny blanco,Juice WRLD",FRIENDS KEEP SECRETS 2,Graduation (with Juice WRLD),66,176212,True,0.728,0.643,0,-5.353,1,0.248,0.109,0.0,0.123,0.62,155.009,4,electro,"('Graduation (with Juice WRLD)', 'benny blanco,Juice WRLD')",398,Graduation (with Juice WRLD),Graduation (with Juice WRLD),benny blanco,2019-08-30,USUM71916692,3869,21.7,358055646.0,63452,9753180,58.0,79428378.0,1309138.0,573069.0,62330473.0,1038829201.0,5238638.0,29.0,70.0,,6.0,38755.0,10.0,30040078.0,46674.0,28821843.0,761157.0,1,
66,1ei3hzQmrgealgRKFxIcWn,Benson Boone,In The Stars,In The Stars,86,216410,False,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,3,pop,"('In The Stars', 'Benson Boone')",401,In The Stars,In The Stars,Benson Boone,2022-04-29,USWB12201574,597,61.9,725214939.0,107667,48040727,74.0,204956968.0,2396003.0,626129.0,233812388.0,2046007902.0,2723304479.0,48.0,98191.0,47.0,19.0,576576.0,14.0,10018684.0,12905.0,6084222.0,3629083.0,0,
67,51NFxnQvaosfDDutk0tams,Billie Eilish,Bellyache,bellyache,79,179172,False,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4,electro,"('bellyache', 'Billie Eilish')",416,Bellyache,Bellyache,Billie Eilish,2017-02-24,USUM71615103,2679,27.2,965899534.0,101445,18858886,73.0,834705559.0,10523313.0,50459.0,42091450.0,287094813.0,84532929.0,76.0,2181.0,61.0,15.0,208011.0,32.0,83838375.0,64161.0,,3988502.0,0,
68,41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,idontwannabeyouanymore,81,203569,False,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,3,electro,"('idontwannabeyouanymore', 'Billie Eilish')",417,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-07-21,USUM71707712,2166,30.8,1091185920.0,114997,28172038,72.0,522422864.0,5993528.0,363386.0,57964177.0,372214292.0,21852096.0,37.0,1112.0,22.0,14.0,209449.0,26.0,83358098.0,58216.0,37950780.0,2223597.0,0,
69,3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",you should see me in a crown,77,180952,False,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4,electro,"('you should see me in a crown', 'Billie Eilish')",418,you should see me in a crown,you should see me in a crown,Billie Eilish,2018-07-18,USUM71810049,2370,29.3,860596912.0,103375,35817894,71.0,520754022.0,9647204.0,477025.0,50997364.0,397345798.0,156314.0,82.0,17251.0,233.0,20.0,303683.0,35.0,81461591.0,111306.0,,3668559.0,0,
70,4SSnFejRGlZikf02HLewEF,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,76,193143,False,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4,electro,"('bury a friend', 'Billie Eilish')",420,bury a friend,bury a friend,Billie Eilish,2019-01-30,USUM71900770,1739,35.0,1014870547.0,114243,30570088,68.0,574257361.0,9631821.0,1033277.0,204385730.0,1519293340.0,448375514.0,122.0,18698.0,111.0,50.0,266744.0,62.0,76120834.0,79036.0,,4133474.0,0,
71,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,84,194087,False,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,electro,"('bad guy', 'Billie Eilish')",421,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,USUM71900764,164,117.7,2516804300.0,296739,113315017,76.0,1779243626.0,26239833.0,3774645.0,177247662.0,1409756969.0,2066888119.0,432.0,353076.0,1024.0,258.0,3123258.0,174.0,229833113.0,534958.0,,18994040.0,0,
