,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track
1795,N95,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208963,"1,194",43.4,426936498.0,118020.0,24734503.0,74.0,124386115.0,2134071.0,34724.0,16024927.0,186922543.0,1303000868.0,48.0,13141.0,122,21.0,357536.0,45.0,8689010.0,3163.0,,1452569.0,1
1796,Die Hard,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208965,"2,107",31.4,318340376.0,83638.0,10749840.0,71.0,43714392.0,491664.0,3974.0,1738489.0,11351079.0,7985091.0,36.0,57147.0,121,8.0,116857.0,33.0,11750858.0,3197.0,,1032548.0,1
1797,Rich Spirit,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208971,"2,437",28.9,254191262.0,68188.0,10639841.0,71.0,66231224.0,1090031.0,19580.0,2720712.0,33984850.0,38505821.0,23.0,3925.0,35,7.0,165039.0,27.0,12592517.0,4106.0,6055815.0,555350.0,1
1798,United In Grief,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208961,"2,578",27.8,246425341.0,81509.0,7710812.0,71.0,38465606.0,807082.0,108559.0,43090164.0,342828836.0,34138596.0,5.0,732.0,11,3.0,15986.0,6.0,2364415.0,2500.0,,1169011.0,1
1799,Silent Hill,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208981,"2,933",25.7,151507054.0,63279.0,7054692.0,63.0,46312741.0,658950.0,4105.0,2019515.0,19198685.0,299341436.0,24.0,53408.0,663,4.0,44675.0,22.0,34835337.0,5706.0,,641828.0,1
1800,Count Me Out,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208980,"3,049",25.1,201021118.0,64247.0,6844165.0,72.0,88574109.0,1615761.0,7308.0,2928037.0,20521498.0,109458351.0,7.0,890.0,25,4.0,43191.0,7.0,8547683.0,3071.0,,576996.0,1
1801,The Heart Part 5,The Heart Part 5,Kendrick Lamar,2022-08-05,USUM72208318,"4,470",19.7,89806639.0,41371.0,4068649.0,59.0,55825164.0,2131185.0,12094.0,5344281.0,49727704.0,470940171.0,21.0,172.0,28,9.0,104775.0,23.0,2152456.0,1174.0,8141454.0,303787.0,1
1805,Malas Decisiones,K23,Kenia OS,2022-10-27,MXF012200331,"2,246",30.2,249199925.0,15573.0,11736236.0,68.0,141829637.0,1346158.0,1093900.0,310175951.0,3326289021.0,35896326.0,21.0,7079.0,479,15.0,100850.0,4.0,167084.0,654.0,,576456.0,0
1808,Lemon,Lemon,Kenshi Yonezu,2018-03-14,JPU901800227,"4,108",21.0,194955459.0,27767.0,4609513.0,63.0,918297076.0,3387075.0,10560.0,2261247.0,19949350.0,585794619.0,39.0,1953.0,,3.0,7049.0,4.0,163464.0,594.0,,608684.0,0
1809,KICK BACK,KICK BACK,Kenshi Yonezu,2022-12-10,JPU902203702,"1,469",38.2,360816226.0,61627.0,7633366.0,70.0,171459970.0,1769697.0,242682.0,120113199.0,1353881739.0,539775263.0,35.0,2928.0,,8.0,54591.0,4.0,880678.0,2564.0,317508.0,486018.0,0
1810,Don't Mind,EPIC AF,Kent Jones,2016-01-01,USSM11603011,"2,725",27.0,416147244.0,59100.0,10161185.0,59.0,179143462.0,1567574.0,6149383.0,38201187.0,188910778.0,51485355.0,72.0,264.0,,17.0,71207.0,2.0,271379282.0,186183.0,,7577629.0,1
1812,WA DA DA,FIRST IMPACT,Kep1er,2022-03-01,KRA492101456,"4,043",21.2,172657413.0,16436.0,4057129.0,54.0,272201730.0,4399092.0,386666.0,228532871.0,1992357477.0,132153989.0,17.0,2619.0,148,3.0,6338.0,2.0,415556.0,423.0,,445034.0,0
1814,TiK ToK,TiK ToK,Kesha,2009-07-08,USRC10900433,"4,226",20.5,1204914998.0,198352.0,129620346.0,80.0,206057670.0,1772119.0,1086581.0,138077337.0,1322923785.0,7243317.0,194.0,171829.0,130,122.0,2291036.0,77.0,230228038.0,386750.0,,7150174.0,0
1815,2 Phones,2 Phones,Kevin Gates,2015-06-11,USAT21503158,"3,083",24.9,384977271.0,71685.0,12302836.0,61.0,54470349.0,646820.0,99563.0,19991242.0,129310076.0,,46.0,424.0,28,4.0,3857.0,10.0,344533623.0,282610.0,77602717.0,1751139.0,1
1816,Big Gangsta,Big Gangsta,Kevin Gates,2019-05-17,USAT21902781,"4,454",19.8,199248929.0,60481.0,4931520.0,56.0,261079023.0,2146409.0,609586.0,85181373.0,713540521.0,791982.0,8.0,2.0,,6.0,6125.0,1.0,106702648.0,61855.0,,1423575.0,1
1817,Monkeys Spinning Monkeys,SteamFun - Single,Kevin MacLeod,2011-05-16,USUAN1400011,"1,018",47.6,11477477.0,7679.0,1490705.0,36.0,11457166.0,123604.0,31963934.0,23474223833.0,233000000000.0,1418397.0,4.0,2557.0,,1.0,43207.0,1.0,,,,1177639.0,0
1818,Hasta Abajo,Hasta Abajo,KEVIN ROLDAN,2019-07-26,USUM71913434,"2,702",27.1,380367132.0,62939.0,11576619.0,64.0,663705750.0,3083081.0,542284.0,65038406.0,495501340.0,109211682.0,27.0,2027.0,,8.0,59407.0,1.0,1082805.0,1980.0,,1389750.0,0
1819,Ambition For Cash,Ambition For Cash,Key Glock,2021-01-10,USUYG1390429,"3,835",21.8,315336758.0,79303.0,26443727.0,70.0,29058447.0,408335.0,104301.0,108992382.0,1234944902.0,164103568.0,30.0,5328.0,117,3.0,7312.0,4.0,9860446.0,2531.0,,1286750.0,1
1821,Location,Location,Khalid,2016-05-24,TCACO1662934,760,55.6,1369299352.0,169370.0,32275029.0,71.0,815137609.0,5138837.0,80456.0,17516516.0,77860109.0,170885369.0,188.0,50322.0,119,63.0,235041.0,53.0,471086924.0,389023.0,122419042.0,4283369.0,0
1822,Young Dumb & Broke,The RCA-List (Vol. 5),Khalid,2017-01-01,USRC11700144,881,51.4,1527159800.0,187813.0,83108168.0,76.0,1270330281.0,8766754.0,194595.0,27581217.0,216666194.0,189783592.0,172.0,31081.0,185,47.0,604640.0,26.0,410189803.0,283135.0,9133063.0,6513209.0,0
1823,Love Lies (with Normani),Love Lies,Khalid,2018-02-14,USRC11703646,"1,865",33.6,937339123.0,96612.0,21547967.0,67.0,479514227.0,3606789.0,191838.0,8019207.0,56608149.0,88739909.0,82.0,177635.0,182,48.0,194316.0,68.0,418186255.0,99110.0,,5381698.0,1
1824,OTW,OTW,Khalid,2018-04-20,USRC11801716,"4,087",21.0,623201391.0,89059.0,15406560.0,63.0,221457313.0,1349006.0,10462.0,916392.0,10583591.0,14234132.0,57.0,14634.0,11,23.0,135840.0,7.0,267823391.0,61526.0,,2434197.0,1
1825,Better,Better,Khalid,2018-09-14,USRC11803179,736,56.5,1355539058.0,108485.0,20494060.0,72.0,1260752640.0,6104356.0,481790.0,128052245.0,1105088867.0,954537813.0,160.0,,193,45.0,816136.0,37.0,525201971.0,193586.0,,6630901.0,0
1826,Talk (feat. Disclosure),Talk,Khalid,2019-07-02,USRC11900004,"1,065",46.4,968194426.0,121168.0,29487473.0,64.0,468753245.0,3701432.0,622138.0,22886397.0,175481915.0,364423555.0,171.0,301064.0,955,58.0,635116.0,73.0,374578867.0,177764.0,,5865620.0,0
1828,Loca - Remix,Loca [Bad Bunny Remix],KHEA,2018-03-15,QM24S1804919,"4,435",19.8,376842137.0,48359.0,16671123.0,62.0,764618561.0,4979126.0,,62.0,1068.0,2338243.0,15.0,54.0,,7.0,14379.0,,,,,641737.0,1
1829,Memories (feat. Kid Cudi),VIVA Club Rotation (Vol. 46),Kid Cudi,2008-05-12,FRZID0900480,"3,778",22.0,923932404.0,261469.0,53941189.0,63.0,589202937.0,3297320.0,818905.0,254252068.0,1972131587.0,146327127.0,64.0,23424.0,20,62.0,1176459.0,24.0,215592925.0,162928.0,,8619668.0,0
1830,Day 'N' Nite (nightmare),Day 'N' Nite,Kid Cudi,2009-01-01,USUM70957500,"4,277",20.4,836986096.0,185976.0,32031700.0,64.0,348950018.0,2261189.0,27380.0,12146399.0,87179494.0,217960715.0,90.0,16944.0,205,17.0,219233.0,5.0,675329188.0,430587.0,3925477.0,2984024.0,1
1831,Pursuit Of Happiness (nightmare),Man On the Moon: The End of Day,Kid Cudi,2009-01-01,USUM70981907,"4,330",20.2,789300127.0,189360.0,25658184.0,64.0,371080713.0,2632037.0,113602.0,39816397.0,378996312.0,35699431.0,58.0,2260.0,43,19.0,48063.0,16.0,441333494.0,633926.0,,2754603.0,1
1832,bathroom floor,bathroom floor,Kids With Buns,2022-07-10,NLC242100307,15,301.6,297185.0,277.0,24445.0,12.0,6736502312.0,16785489.0,3.0,1088.0,22234.0,,1.0,1057.0,,,,,,,,3288.0,0
1833,Tigini (Remix),Tigini (Remix) - Single,Kikimoteleba,2022-05-20,ES71G2217944,"4,199",20.6,97902676.0,29131.0,4436551.0,58.0,201368546.0,3657987.0,292.0,23173.0,334079.0,20853109.0,7.0,2981.0,,3.0,25321.0,6.0,,,634462.0,401243.0,0
1836,Can We Kiss Forever?,Can We Kiss Forever?,Kina,2018-08-31,USSM11914456,815,53.7,634493511.0,89559.0,32092279.0,66.0,325005278.0,4709406.0,11714753.0,557393131.0,6459413096.0,12749911.0,48.0,101.0,43,36.0,344770.0,,34039218.0,29304.0,,8659169.0,0
1837,Can We Kiss Forever?,Can We Kiss Forever?,Kina,2018-08-31,QMPKX1823521,"2,001",32.2,634333924.0,20562.0,4363375.0,,,,9900000.0,607950276.0,7021777484.0,,,,,1.0,139.0,9.0,,,,,0
1838,Tu Aake Dekhle,The Carnival,King,2020-09-21,FRX762050882,"2,629",27.5,410639967.0,33664.0,5963459.0,69.0,619113386.0,7584160.0,132004.0,4491970.0,61728216.0,,9.0,508.0,,1.0,1097.0,6.0,1824.0,,,475672.0,0
1839,Maan Meri Jaan,Champagne Talk,King,2022-12-10,INW272200083,621,61.0,467454503.0,25221.0,7852722.0,71.0,627711778.0,7180269.0,622000.0,11756945.0,189880241.0,506446.0,18.0,921.0,,1.0,1097.0,9.0,3330.0,,,397715.0,0
1843,Crazy Story,"Grandson, Vol. 1",King Von,2019-09-20,USUYG1274314,"4,521",19.6,261230912.0,38453.0,1768938.0,65.0,1001379.0,14464.0,,,,,,1.0,,,,1.0,,,51869592.0,1184983.0,1
1844,Took Her To The O,Took Her To The O,King Von,2020-02-21,USUYG1296663,772,55.1,497832707.0,156669.0,13464335.0,74.0,265905159.0,2363958.0,171287.0,89782204.0,644816718.0,7516419.0,30.0,939.0,,2.0,4396.0,10.0,33625448.0,44231.0,86394034.0,1146823.0,1
1845,Sex on Fire,Balance Le Son,Kings of Leon,2008-01-01,USRC10800300,"3,116",24.7,1427050913.0,265075.0,101832484.0,79.0,683904891.0,3402940.0,125835.0,54378617.0,391021166.0,479321742.0,205.0,199456.0,144,161.0,1107380.0,74.0,160714276.0,421796.0,,8199199.0,0
1847,Buga,Buga,Kizz Daniel,2022-03-05,USUYG1425645,208,105.8,86516910.0,30835.0,3440925.0,57.0,266679537.0,1536035.0,10289181.0,119876546.0,1872751535.0,29657775.0,51.0,13698.0,,9.0,580760.0,19.0,7380862.0,2596.0,,3876226.0,0
1848,Cough,Cough,Kizz Daniel,2022-10-13,USUYG1448153,655,59.3,86103527.0,24888.0,4522560.0,62.0,211940922.0,1076420.0,3115217.0,71261169.0,1387044831.0,69365971.0,20.0,14428.0,4,6.0,438492.0,18.0,5049678.0,1949.0,,3663496.0,1
1849,Tunnel Vision,Tunnel Vision,Kodak Black,2017-02-17,USAT21700379,"3,477",23.2,654828389.0,139540.0,20919688.0,68.0,97450066.0,884775.0,122425.0,10413135.0,86649600.0,949109.0,75.0,7257.0,15,19.0,55211.0,9.0,312321561.0,209828.0,,3010996.0,1
1850,Calling My Spirit,Calling My Spirit,Kodak Black,2018-11-30,USAT21812416,"1,799",34.3,298721490.0,69136.0,7558306.0,59.0,162438129.0,1112123.0,4175.0,1012306.0,13981094.0,31915591.0,18.0,1745.0,,3.0,6878.0,1.0,157802481.0,36367.0,96277540.0,684516.0,1
1851,ZEZE (feat. Travis Scott & Offset),ZEZE (feat. Travis Scott & Offset),Kodak Black,2018-12-10,USAT21811523,"1,080",46.0,1070685587.0,203323.0,32147932.0,71.0,494548432.0,4682485.0,1386205.0,55794187.0,463776007.0,84796677.0,82.0,72133.0,90,27.0,129554.0,14.0,235258481.0,117224.0,,4235259.0,1
1852,Super Gremlin,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Kodak Black,2021-10-30,USAT22107295,672,58.8,416955991.0,123862.0,25561593.0,63.0,174009595.0,1640732.0,255281.0,140081850.0,1163709610.0,32508.0,65.0,254615.0,350,20.0,126629.0,24.0,149887956.0,90700.0,,2259867.0,1
1853,Walk,Walk/Spin,Kodak Black,2022-09-16,USAT22214755,"3,903",21.6,62323136.0,33941.0,10580136.0,54.0,34075392.0,466729.0,12660.0,2989810.0,25342217.0,26163643.0,6.0,2750.0,544,1.0,4517.0,,3561732.0,2328.0,10571345.0,288137.0,1
1856,Live Another Day,Phonkageddon,Kordhell,2021-08-27,QZMEM2171029,"3,470",23.2,283108875.0,69176.0,20246527.0,66.0,147447678.0,1916013.0,115000.0,93038797.0,1067856594.0,56188.0,14.0,1.0,,3.0,91280.0,1.0,2893729.0,1198.0,,1365064.0,1
1857,Murder In My Mind,Murder In My Mind,Kordhell,2022-01-21,QM4TW2218315,547,65.6,668285368.0,120095.0,62454609.0,74.0,135561359.0,1695128.0,1103489.0,258958538.0,2877613437.0,,21.0,508.0,338,7.0,127461.0,10.0,5328696.0,7896.0,38200577.0,2597736.0,1
1859,Oh No,Cold As Ice,Kreepa,2019-12-13,USUYG1287925,473,70.6,40284121.0,14548.0,3212878.0,41.0,17978707.0,466425.0,18821381.0,4959548763.0,61088562861.0,994245.0,15.0,113.0,333,12.0,240117.0,4.0,384569.0,3503.0,,31859.0,1
1860,Woah (feat. D3Mstreet),Woah,KRYPTO9095,2019-03-29,QZDA41998629,"1,315",41.0,92985109.0,21725.0,3265269.0,45.0,166739538.0,2648737.0,10646410.0,829818450.0,9273764020.0,2811433.0,11.0,,37,4.0,54214.0,3.0,3098187.0,8732.0,123199.0,2419836.0,1
1861,Disaster,Disaster - Single,KSLV Noh,2021-06-21,QZHNC2184834,"3,784",22.0,258379092.0,72424.0,23939335.0,65.0,54540038.0,1019009.0,789667.0,165449639.0,1863921422.0,28228.0,12.0,1.0,,2.0,83044.0,,,,,1139004.0,0
1863,Bakkal Amca,Bakkal Amca,Kukuli,2021-10-05,QZHN62167502,"3,775",22.0,5755295.0,850.0,54262.0,36.0,565493630.0,1545650.0,702.0,43785.0,1040868.0,,,17.0,,,,,,,,22228.0,0
1864,This Girl (Kungs Vs. Cookin' On 3 Burners),This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,2016-02-19,FR9W11601798,"1,719",35.3,1121107262.0,193004.0,76999574.0,75.0,638330025.0,4250668.0,33025.0,11942603.0,188481260.0,85138862.0,305.0,130612.0,163,268.0,1657869.0,35.0,125847639.0,49094.0,,28279099.0,0
1865,Never Going Home,Summer 2021,Kungs,2021-04-28,FR9W12110749,"2,539",28.1,304069347.0,89224.0,17836102.0,63.0,87407927.0,580798.0,20117.0,6207518.0,94926621.0,80707655.0,89.0,117243.0,24,53.0,959302.0,18.0,675312.0,417.0,948433.0,5206645.0,0
1866,WASTE,DISORDER,Kxllswxtch,2021-10-29,USUYG1393224,"2,684",27.2,272051636.0,64633.0,11550020.0,72.0,39751949.0,818015.0,298019.0,180786694.0,1314232560.0,,3.0,38.0,,,,,399622.0,1480.0,15677219.0,1447289.0,1
1867,Stole the Show,Stole the Show,Kygo,2015-03-23,SEBGA1500071,"3,913",21.6,964765127.0,131842.0,38541359.0,70.0,530786123.0,3134158.0,41292.0,9226363.0,69198449.0,32309986.0,124.0,36140.0,14,90.0,755576.0,25.0,75982646.0,37691.0,,12887220.0,0
1868,Firestone,Running Hits - 2015.02,Kygo,2015-09-02,SEBGA1400887,"1,928",33.0,1106264600.0,144992.0,42832108.0,71.0,1040406066.0,4527957.0,19634.0,5987576.0,44057930.0,156656689.0,205.0,42861.0,,106.0,894320.0,31.0,110972879.0,328237.0,,17246943.0,0
1869,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,2017-02-16,SEBGA1700015,"2,205",30.5,1430439855.0,150179.0,55438878.0,71.0,308045364.0,2768168.0,279393.0,12505319.0,81779367.0,129321931.0,210.0,91638.0,217,110.0,752307.0,40.0,252544876.0,97039.0,1855783.0,13603866.0,0
1870,Higher Love,Higher Love,Kygo,2019-06-28,USRC11901901,"1,875",33.6,943137389.0,117582.0,79382957.0,67.0,315848540.0,1595053.0,43336.0,9354620.0,94552478.0,93310119.0,302.0,243385.0,238,165.0,2663236.0,98.0,54000735.0,46744.0,,5337579.0,0
1871,What's Love Got to Do with It,What's Love Got to Do with It,Kygo,2020-07-17,SEBGA2000676,"4,549",19.5,256297608.0,58370.0,25841346.0,62.0,66278933.0,517295.0,,,,3302263.0,90.0,220485.0,,61.0,750715.0,26.0,7386484.0,3123.0,,2387310.0,0
1872,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),Kygo,2022-02-25,USRC12200139,"4,479",19.7,194708224.0,32664.0,28154571.0,61.0,20154009.0,183170.0,5040.0,2974319.0,29481029.0,249991266.0,54.0,158571.0,40,50.0,450408.0,20.0,5959629.0,1347.0,,1253748.0,0
1875,iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),KYLE,2016-02-12,USAT21700378,"1,325",40.8,960430911.0,121478.0,17895084.0,64.0,686017624.0,5762838.0,3216574.0,49211923.0,318342595.0,259650688.0,61.0,5.0,34,9.0,1475.0,,292163419.0,497013.0,,4583248.0,1
1877,Steven Universe,Steven Universe,L.Dre,2020-02-21,QZFZ32084911,"1,245",42.4,54104852.0,14464.0,2212197.0,50.0,,,10501056.0,2714697966.0,22902123485.0,,5.0,33.0,,2.0,287.0,,126291.0,698.0,,503200.0,0
1878,Ai Preto,Ai Preto,L7NNON,2022-03-06,BR5TG2200019,"3,178",24.5,219756697.0,31819.0,12504632.0,60.0,247152121.0,1745948.0,508.0,6297.0,149298.0,175272203.0,22.0,103.0,,31.0,353396.0,8.0,,,13400.0,128502.0,0
1879,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),Pros Menorzin (feat. DJ Biel do Furduncinho),L7NNON,2022-08-04,BR5TG2200015,"2,340",29.5,86262202.0,17907.0,7303868.0,53.0,17014183.0,149189.0,3048900.0,208928001.0,2990547999.0,,10.0,330.0,2,37.0,107890.0,12.0,,,,316099.0,0
1880,JGL,JGL,La Adictiva,2022-02-18,MXA411400136,"3,241",24.2,437825141.0,37050.0,18118265.0,70.0,138771397.0,987474.0,250537.0,41061849.0,550954115.0,,17.0,4299.0,,2.0,67662.0,11.0,44781013.0,14175.0,,641134.0,1
1881,Butakera,Butakera,La Joaqui,2022-07-28,ARACN2200009,"3,259",24.1,127392768.0,22713.0,6540862.0,59.0,129725858.0,558219.0,897800.0,280690579.0,2966243206.0,7595234.0,5.0,1253.0,,8.0,41707.0,5.0,39938.0,55.0,,282479.0,0
1882,Dos Besitos,Dos Besitos,La Joaqui,2022-10-27,ARACN2200010,"2,320",29.7,100335960.0,18928.0,3742291.0,56.0,163408340.0,634796.0,1050557.0,214890689.0,2147808820.0,195644977.0,1.0,2867.0,,4.0,28838.0,,15137.0,,,160060.0,0
1883,Still Don't Know My Name,Euphoria (Original Score from the HBO Series),Labrinth,2019-04-10,USQX91902507,"2,185",30.6,666107710.0,127503.0,40134293.0,71.0,234005957.0,3231466.0,1536372.0,544725899.0,5185694852.0,4405061.0,71.0,1195.0,23,27.0,224993.0,9.0,3326824.0,15554.0,,4161911.0,0
1884,Forever,Euphoria (Original Score from the HBO Series),Labrinth,2019-04-10,USQX91902499,"2,949",25.7,321892912.0,74664.0,17317980.0,62.0,71926168.0,1129180.0,3600000.0,905260724.0,11338513351.0,2223763.0,16.0,285.0,162,11.0,38455.0,3.0,1993633.0,4777.0,,2306775.0,0
1885,Formula,Euphoria (Original Score from the HBO Series),Labrinth,2019-04-10,USQX91902497,"4,034",21.2,836491531.0,114619.0,24572791.0,79.0,95215206.0,1310860.0,194090.0,197169982.0,1679330230.0,1517468.0,27.0,155.0,303,22.0,210733.0,,2182680.0,5310.0,,1759253.0,0
1886,Mount Everest,Mount Everest,Labrinth,2019-06-21,GBHMU1800032,"2,734",26.9,612159812.0,128472.0,33056872.0,72.0,218832200.0,3089060.0,911853.0,458425066.0,3490816416.0,3238676.0,32.0,34.0,301,23.0,112133.0,14.0,,,,4948372.0,1
1888,Rubicon Drill,Forever - EP,Laddi Chahal,2022-11-16,DGA062247225,"4,082",21.0,152564352.0,10841.0,5578293.0,65.0,179053648.0,1433419.0,152500.0,2597157.0,34263765.0,795121.0,10.0,30.0,,,,4.0,,,,170858.0,0
1889,Poker Face,The Fame,Lady Gaga,2008-01-01,USUM70824409,"3,302",23.9,1285242562.0,216338.0,88471248.0,77.0,256379013.0,2156909.0,265724.0,129356785.0,1231170484.0,316.0,172.0,287903.0,268,98.0,1410983.0,65.0,283521080.0,769916.0,,8551662.0,0
1890,Just Dance,The Fame,Lady Gaga,2008-01-01,USUM70807646,"3,629",22.5,1062571821.0,183102.0,83157868.0,74.0,566585521.0,2999671.0,135610.0,86779845.0,623454990.0,175213622.0,166.0,209992.0,425,69.0,1145161.0,54.0,267910774.0,490969.0,9858069.0,7126620.0,0
1891,Bad Romance,The Fame Monster (France FNAC Version),Lady Gaga,2009-01-01,USUM70918596,"1,624",36.4,1229109018.0,166904.0,87537106.0,77.0,2049116263.0,11229749.0,232899.0,87766017.0,687368332.0,1772021815.0,153.0,192196.0,290,47.0,370999.0,43.0,343732278.0,842912.0,,6810104.0,1
1892,Million Reasons,Million Reasons,Lady Gaga,2016-06-10,USUM71609736,"4,175",20.7,825465124.0,71034.0,28288082.0,69.0,567425578.0,4410512.0,121710.0,4303879.0,38088467.0,1174849.0,106.0,4311.0,59,38.0,199760.0,54.0,158881679.0,90725.0,,4351780.0,0
1893,Always Remember Us This Way,A Star Is Born Soundtrack,Lady Gaga,2018-05-10,USUM71813195,901,50.9,1269760706.0,137601.0,32384233.0,76.0,824308720.0,4676578.0,1213771.0,33512447.0,573562180.0,1951219741.0,88.0,66461.0,4,55.0,606748.0,27.0,322220265.0,104680.0,612635.0,9755956.0,0
1894,Shallow,Shallow,Lady Gaga,2018-09-27,USUM71813192,204,106.9,2447973078.0,221822.0,90174192.0,78.0,2732311956.0,15274815.0,52698.0,11103476.0,168789459.0,2310840501.0,261.0,228874.0,135,158.0,1551217.0,95.0,387105091.0,651760.0,1196386.0,153863.0,0
1895,Stupid Love,Stupid Love,Lady Gaga,2020-02-28,USUM71917357,"4,524",19.6,377746254.0,41379.0,13698064.0,62.0,192582605.0,2080748.0,42881.0,11641151.0,102362534.0,297125949.0,111.0,189664.0,145,68.0,351648.0,60.0,28518146.0,18525.0,,1998557.0,0
1896,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,2020-05-22,USUM72004304,951,49.3,1060378159.0,104647.0,55948663.0,68.0,514581598.0,6465409.0,442243.0,80912710.0,538854965.0,382160207.0,320.0,354978.0,438,143.0,2320730.0,105.0,62220803.0,71438.0,,3888061.0,0
1897,Hold My Hand,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",Lady Gaga,2022-03-05,USUM72206231,759,55.7,315680664.0,50632.0,13985305.0,69.0,317472115.0,2373170.0,129481.0,23093203.0,424398738.0,5867793586.0,48.0,266181.0,421,27.0,243087.0,42.0,45731400.0,18758.0,,5802558.0,0
1899,Heart Like A Truck,Heart Like A Truck,Lainey Wilson,2022-05-20,QMRSZ2200986,"1,906",33.2,156975001.0,21559.0,5658951.0,68.0,96079749.0,597275.0,192794.0,29435568.0,313652545.0,328117737.0,,256048.0,130,3.0,87459.0,,35986096.0,37567.0,1447109.0,,0
1900,Watermelon Moonshine,Songs From Bell Bottom Country,Lainey Wilson,2022-12-08,QMRSZ2201709,"4,338",20.2,129635815.0,17482.0,10666210.0,70.0,33423008.0,161494.0,13005.0,3420396.0,60524288.0,317974178.0,,132594.0,20,1.0,2581.0,,18931295.0,21657.0,,,0
1902,Summertime Sadness,Born To Die (Deluxe Version),Lana Del Rey,2011-01-01,GBUM71111565,"2,606",27.7,1442872605.0,204954.0,53282968.0,79.0,572303765.0,6181000.0,423666.0,173066210.0,1549975311.0,329452348.0,115.0,10698.0,224,65.0,1116035.0,71.0,326465544.0,478081.0,7979390.0,8122251.0,0
1903,Young And Beautiful,Music From Baz Luhrmann's Film The Great Gatsby,Lana Del Rey,2013-01-01,GBUM71301823,"2,586",27.8,1256488099.0,158078.0,59355964.0,80.0,721653474.0,5562953.0,301881.0,104232046.0,881937736.0,1185793007.0,85.0,7063.0,38,53.0,345045.0,38.0,437188269.0,353499.0,1084712.0,6185418.0,0
1904,Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,GBUM71903894,"4,496",19.6,680707791.0,87833.0,27581024.0,74.0,48297331.0,611115.0,43653.0,21000926.0,184535006.0,,43.0,49001.0,8,26.0,90526.0,5.0,74241424.0,20646.0,,4213597.0,1
1905,Summertime Sadness (Sped Up),Summertime Sadness (Sped Up),Lana Del Rey,2022-04-05,GBUM72206500,"2,613",27.6,68235585.0,10765.0,7466559.0,59.0,444569952.0,2796117.0,671.0,220759.0,1468789.0,1411876789.0,1.0,173.0,,1.0,27653.0,8.0,74530.0,127.0,,33174.0,0
1909,Ojos Marrones,Ojos Marrones,Lasso,2022-03-06,MXUM72200528,"2,690",27.2,370988405.0,33800.0,12228512.0,68.0,69184223.0,532555.0,856300.0,142179351.0,1614554007.0,80243.0,23.0,50826.0,392,9.0,88374.0,36.0,332657.0,2595.0,,1087892.0,0
1911,Big Energy,Big Energy - Single,Latto,2021-09-24,USRC12102454,758,55.7,324162855.0,53099.0,32807694.0,61.0,60970543.0,695638.0,247053.0,95081920.0,994551093.0,1214970.0,66.0,697459.0,"3,758",22.0,822207.0,42.0,104995029.0,62461.0,,5969740.0,1
1916,You Say,You Say,Lauren Daigle,2018-07-13,US8391800158,"2,033",32.0,542480898.0,81834.0,23568889.0,68.0,435065136.0,3809205.0,236600.0,53371812.0,401544074.0,45869358.0,96.0,125323.0,66,28.0,129538.0,46.0,239193666.0,181681.0,,10103507.0,0
1917,Flowers,Flowers,Lauren Spencer Smith,2022-04-14,USUG12202201,"4,000",21.3,260183209.0,36176.0,9276256.0,65.0,64169463.0,486007.0,106827.0,32754226.0,295540554.0,2547376419.0,31.0,15877.0,62,12.0,298664.0,15.0,12043516.0,18797.0,5221070.0,626257.0,1
